COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
Canada,Ontario,,$210.00,$369.00,FURNITURE,SOFA,1997,2,May,MAY97
Canada,Ontario,,$298.00,$190.00,FURNITURE,SOFA,1997,2,Jun,JUN97
Canada,Ontario,,$82.00,$698.00,FURNITURE,SOFA,1997,3,Jul,JUL97
Canada,Ontario,,$617.00,$265.00,FURNITURE,SOFA,1997,3,Aug,AUG97
Canada,Ontario,,$315.00,"$1,081.00",FURNITURE,SOFA,1997,3,Sep,SEP97
Canada,Ontario,,$835.00,"$1,000.00",FURNITURE,SOFA,1997,4,Oct,OCT97
Canada,Ontario,,$956.00,$212.00,FURNITURE,SOFA,1997,4,Nov,NOV97
Canada,Ontario,,$62.00,$406.00,FURNITURE,SOFA,1997,4,Dec,DEC97
Canada,Ontario,,$704.00,$260.00,FURNITURE,BED,1997,1,Jan,JAN97
Canada,Ontario,,$201.00,$81.00,FURNITURE,BED,1997,1,Feb,FEB97
Canada,Ontario,,$74.00,"$1,373.00",FURNITURE,BED,1997,1,Mar,MAR97
Canada,Ontario,,"$1,488.00","$1,343.00",FURNITURE,BED,1997,2,Apr,APR97
Canada,Ontario,,"$1,170.00","$1,539.00",FURNITURE,BED,1997,2,May,MAY97
Canada,Ontario,,$818.00,$495.00,FURNITURE,BED,1997,2,Jun,JUN97
Canada,Ontario,,$736.00,"$1,201.00",FURNITURE,BED,1997,3,Jul,JUL97
Canada,Ontario,,$425.00,"$1,187.00",FURNITURE,BED,1997,3,Aug,AUG97
Canada,Ontario,,"$1,502.00",$791.00,FURNITURE,BED,1997,3,Sep,SEP97
Canada,Ontario,,"$1,446.00",$502.00,FURNITURE,BED,1997,4,Oct,OCT97
Canada,Ontario,,"$1,398.00",$245.00,FURNITURE,BED,1997,4,Nov,NOV97
Canada,Ontario,,$739.00,"$1,428.00",FURNITURE,BED,1997,4,Dec,DEC97
Canada,Ontario,,$242.00,$724.00,OFFICE,CHAIR,1997,1,Jan,JAN97
Canada,Ontario,,"$1,361.00",$18.00,OFFICE,CHAIR,1997,1,Feb,FEB97
Canada,Ontario,,$91.00,"$1,309.00",OFFICE,CHAIR,1997,1,Mar,MAR97
Canada,Ontario,,$74.00,$983.00,OFFICE,CHAIR,1997,2,Apr,APR97
Canada,Ontario,,$274.00,"$1,339.00",OFFICE,CHAIR,1997,2,May,MAY97
Canada,Ontario,,$538.00,$552.00,OFFICE,CHAIR,1997,2,Jun,JUN97
Canada,Ontario,,$641.00,$353.00,OFFICE,CHAIR,1997,3,Jul,JUL97
Canada,Ontario,,"$1,294.00",$527.00,OFFICE,CHAIR,1997,3,Aug,AUG97
Canada,Ontario,,$737.00,"$1,102.00",OFFICE,CHAIR,1997,3,Sep,SEP97
Canada,Ontario,,"$1,116.00",$103.00,OFFICE,CHAIR,1997,4,Oct,OCT97
Canada,Ontario,,$586.00,$752.00,OFFICE,CHAIR,1997,4,Nov,NOV97
Canada,Ontario,,$930.00,"$1,468.00",OFFICE,CHAIR,1997,4,Dec,DEC97
Canada,Ontario,,"$1,351.00",$793.00,OFFICE,DESK,1997,1,Jan,JAN97
Canada,Ontario,,$532.00,"$1,137.00",OFFICE,DESK,1997,1,Feb,FEB97
Canada,Ontario,,$913.00,$296.00,OFFICE,DESK,1997,1,Mar,MAR97
Canada,Ontario,,$381.00,"$1,466.00",OFFICE,DESK,1997,2,Apr,APR97
Canada,Ontario,,"$1,206.00",$804.00,OFFICE,DESK,1997,2,May,MAY97
Canada,Ontario,,"$1,381.00",$245.00,OFFICE,DESK,1997,2,Jun,JUN97
Canada,Ontario,,"$1,039.00",$951.00,OFFICE,DESK,1997,3,Jul,JUL97
Canada,Ontario,,$347.00,$425.00,OFFICE,DESK,1997,3,Aug,AUG97
Canada,Ontario,,$230.00,"$1,005.00",OFFICE,DESK,1997,3,Sep,SEP97
Canada,Ontario,,"$1,079.00",$479.00,OFFICE,DESK,1997,4,Oct,OCT97
Canada,Ontario,,$35.00,$376.00,OFFICE,DESK,1997,4,Nov,NOV97
Canada,Ontario,,"$1,212.00","$1,452.00",OFFICE,DESK,1997,4,Dec,DEC97
Canada,Ontario,,$897.00,"$1,425.00",FURNITURE,SOFA,1997,1,Jan,JAN97
Canada,Ontario,,"$1,476.00",$91.00,FURNITURE,SOFA,1997,1,Feb,FEB97
Canada,Ontario,,"$1,002.00","$1,155.00",FURNITURE,SOFA,1997,1,Mar,MAR97
Canada,Ontario,,$748.00,$682.00,FURNITURE,SOFA,1997,2,Apr,APR97
Canada,Ontario,,$418.00,$656.00,FURNITURE,SOFA,1997,2,May,MAY97
Canada,Ontario,,$53.00,$572.00,FURNITURE,SOFA,1997,2,Jun,JUN97
Canada,Ontario,,$645.00,"$1,118.00",FURNITURE,SOFA,1997,3,Jul,JUL97
Canada,Ontario,,$262.00,$152.00,FURNITURE,SOFA,1997,3,Aug,AUG97
Canada,Ontario,,$984.00,"$1,065.00",FURNITURE,SOFA,1997,3,Sep,SEP97
Canada,Ontario,,$226.00,$480.00,FURNITURE,SOFA,1997,4,Oct,OCT97
Canada,Ontario,,$94.00,"$1,138.00",FURNITURE,SOFA,1997,4,Nov,NOV97
Canada,Ontario,,"$1,543.00",$825.00,FURNITURE,SOFA,1997,4,Dec,DEC97
Canada,Ontario,,$563.00,$242.00,FURNITURE,BED,1997,1,Jan,JAN97
Canada,Ontario,,"$1,437.00","$1,170.00",FURNITURE,BED,1997,1,Feb,FEB97
Canada,Ontario,,"$1,130.00","$1,179.00",FURNITURE,BED,1997,1,Mar,MAR97
Canada,Ontario,,$249.00,$992.00,FURNITURE,BED,1997,2,Apr,APR97
Canada,Ontario,,$500.00,"$1,521.00",FURNITURE,BED,1997,2,May,MAY97
Canada,Ontario,,$301.00,$17.00,FURNITURE,BED,1997,2,Jun,JUN97
Canada,Ontario,,$506.00,"$1,127.00",FURNITURE,BED,1997,3,Jul,JUL97
Canada,Ontario,,$253.00,$102.00,FURNITURE,BED,1997,3,Aug,AUG97
Canada,Ontario,,$288.00,"$1,439.00",FURNITURE,BED,1997,3,Sep,SEP97
Canada,Ontario,,$237.00,"$1,504.00",FURNITURE,BED,1997,4,Oct,OCT97
Canada,Ontario,,$368.00,$822.00,FURNITURE,BED,1997,4,Nov,NOV97
Canada,Ontario,,$190.00,$800.00,FURNITURE,BED,1997,4,Dec,DEC97
Canada,Ontario,,$80.00,"$1,516.00",OFFICE,CHAIR,1997,1,Jan,JAN97
Canada,Ontario,,$49.00,"$1,148.00",OFFICE,CHAIR,1997,1,Feb,FEB97
Canada,Ontario,,"$1,059.00",$345.00,OFFICE,CHAIR,1997,1,Mar,MAR97
Canada,Ontario,,$279.00,$796.00,OFFICE,CHAIR,1997,2,Apr,APR97
Canada,Ontario,,$668.00,$773.00,OFFICE,CHAIR,1997,2,May,MAY97
Canada,Ontario,,$479.00,$396.00,OFFICE,CHAIR,1997,2,Jun,JUN97
Canada,Ontario,,$631.00,"$1,201.00",OFFICE,CHAIR,1997,3,Jul,JUL97
Canada,Ontario,,"$1,074.00","$1,508.00",OFFICE,CHAIR,1997,3,Aug,AUG97
Canada,Ontario,,$468.00,$785.00,OFFICE,CHAIR,1997,3,Sep,SEP97
Canada,Ontario,,$219.00,$999.00,OFFICE,CHAIR,1997,4,Oct,OCT97
Canada,Ontario,,$800.00,"$1,255.00",OFFICE,CHAIR,1997,4,Nov,NOV97
Canada,Ontario,,"$1,390.00","$1,013.00",OFFICE,CHAIR,1997,4,Dec,DEC97
Canada,Ontario,,$609.00,"$1,209.00",OFFICE,DESK,1997,1,Jan,JAN97
Canada,Ontario,,"$1,357.00",$388.00,OFFICE,DESK,1997,1,Feb,FEB97
Canada,Ontario,,"$1,129.00","$1,535.00",OFFICE,DESK,1997,1,Mar,MAR97
Canada,Ontario,,"$1,134.00",$119.00,OFFICE,DESK,1997,2,Apr,APR97
Canada,Ontario,,"$1,473.00",$129.00,OFFICE,DESK,1997,2,May,MAY97
Canada,Ontario,,"$1,529.00","$1,047.00",OFFICE,DESK,1997,2,Jun,JUN97
Canada,Ontario,,"$1,266.00",$706.00,OFFICE,DESK,1997,3,Jul,JUL97
Canada,Ontario,,$981.00,$998.00,OFFICE,DESK,1997,3,Aug,AUG97
Canada,Ontario,,$806.00,$96.00,OFFICE,DESK,1997,3,Sep,SEP97
Canada,Ontario,,$542.00,"$1,474.00",OFFICE,DESK,1997,4,Oct,OCT97
Canada,Ontario,,$190.00,$214.00,OFFICE,DESK,1997,4,Nov,NOV97
Canada,Ontario,,"$1,180.00","$1,490.00",OFFICE,DESK,1997,4,Dec,DEC97
Canada,Ontario,,"$1,070.00",$17.00,FURNITURE,SOFA,1997,1,Jan,JAN97
Canada,Ontario,,$776.00,$252.00,FURNITURE,SOFA,1997,1,Feb,FEB97
Canada,Ontario,,$651.00,"$1,620.00",FURNITURE,SOFA,1997,1,Mar,MAR97
Canada,Ontario,,"$1,321.00",$934.00,FURNITURE,SOFA,1997,2,Apr,APR97
Canada,Ontario,,"$1,346.00",$587.00,FURNITURE,SOFA,1997,2,May,MAY97
Canada,Ontario,,$604.00,$137.00,FURNITURE,SOFA,1997,2,Jun,JUN97
Canada,Ontario,,$213.00,$622.00,FURNITURE,SOFA,1997,3,Jul,JUL97
Canada,Ontario,,$320.00,"$1,517.00",FURNITURE,SOFA,1997,3,Aug,AUG97
Canada,Ontario,,"$1,219.00",$397.00,FURNITURE,SOFA,1997,3,Sep,SEP97
Canada,Ontario,,$841.00,"$1,159.00",FURNITURE,SOFA,1997,4,Oct,OCT97
Canada,Ontario,,$156.00,"$1,116.00",FURNITURE,SOFA,1997,4,Nov,NOV97
Canada,Ontario,,"$1,302.00",$12.00,FURNITURE,SOFA,1997,4,Dec,DEC97
Canada,Ontario,,"$1,222.00","$1,604.00",FURNITURE,BED,1997,1,Jan,JAN97
Canada,Ontario,,$919.00,"$1,126.00",FURNITURE,BED,1997,1,Feb,FEB97
Canada,Ontario,,$289.00,$281.00,FURNITURE,BED,1997,1,Mar,MAR97
Canada,Ontario,,"$1,129.00",$21.00,FURNITURE,BED,1997,2,Apr,APR97
Canada,Ontario,,$689.00,$20.00,FURNITURE,BED,1997,2,May,MAY97
Canada,Ontario,,"$1,501.00",$664.00,FURNITURE,BED,1997,2,Jun,JUN97
Canada,Ontario,,$715.00,"$1,471.00",FURNITURE,BED,1997,3,Jul,JUL97
Canada,Ontario,,$917.00,"$1,358.00",FURNITURE,BED,1997,3,Aug,AUG97
Canada,Ontario,,$479.00,"$1,436.00",FURNITURE,BED,1997,3,Sep,SEP97
Canada,Ontario,,$43.00,$431.00,FURNITURE,BED,1997,4,Oct,OCT97
Canada,Ontario,,$398.00,$832.00,FURNITURE,BED,1997,4,Nov,NOV97
Canada,Ontario,,"$1,426.00",$515.00,FURNITURE,BED,1997,4,Dec,DEC97
Canada,Ontario,,$170.00,"$1,162.00",OFFICE,CHAIR,1997,1,Jan,JAN97
Canada,Ontario,,$141.00,$247.00,OFFICE,CHAIR,1997,1,Feb,FEB97
Canada,Ontario,,"$1,370.00","$1,316.00",OFFICE,CHAIR,1997,1,Mar,MAR97
Canada,Ontario,,$814.00,$681.00,OFFICE,CHAIR,1997,2,Apr,APR97
Canada,Ontario,,$507.00,$363.00,OFFICE,CHAIR,1997,2,May,MAY97
Canada,Ontario,,$480.00,$334.00,OFFICE,CHAIR,1997,2,Jun,JUN97
Canada,Ontario,,$81.00,$132.00,OFFICE,CHAIR,1997,3,Jul,JUL97
Canada,Ontario,,$477.00,$703.00,OFFICE,CHAIR,1997,3,Aug,AUG97
Canada,Ontario,,$274.00,$688.00,OFFICE,CHAIR,1997,3,Sep,SEP97
Canada,Ontario,,$330.00,"$1,539.00",OFFICE,CHAIR,1997,4,Oct,OCT97
Canada,Ontario,,"$1,170.00","$1,564.00",OFFICE,CHAIR,1997,4,Nov,NOV97
Canada,Ontario,,$197.00,"$1,558.00",OFFICE,CHAIR,1997,4,Dec,DEC97
Canada,Ontario,,$313.00,$928.00,OFFICE,DESK,1997,1,Jan,JAN97
Canada,Ontario,,"$1,107.00",$182.00,OFFICE,DESK,1997,1,Feb,FEB97
Canada,Ontario,,$361.00,"$1,498.00",OFFICE,DESK,1997,1,Mar,MAR97
Canada,Ontario,,$493.00,$112.00,OFFICE,DESK,1997,2,Apr,APR97
Canada,Ontario,,$891.00,$819.00,OFFICE,DESK,1997,2,May,MAY97
Canada,Ontario,,"$1,425.00",$222.00,OFFICE,DESK,1997,2,Jun,JUN97
Canada,Ontario,,$712.00,$968.00,OFFICE,DESK,1997,3,Jul,JUL97
Canada,Ontario,,"$1,107.00",$114.00,OFFICE,DESK,1997,3,Aug,AUG97
Canada,Ontario,,"$1,160.00",$416.00,OFFICE,DESK,1997,3,Sep,SEP97
Canada,Ontario,,"$1,045.00","$1,017.00",OFFICE,DESK,1997,4,Oct,OCT97
Canada,Ontario,,"$1,241.00",$497.00,OFFICE,DESK,1997,4,Nov,NOV97
Canada,Ontario,,$992.00,$25.00,OFFICE,DESK,1997,4,Dec,DEC97
Canada,Ontario,,"$1,394.00","$1,535.00",FURNITURE,SOFA,1997,1,Jan,JAN97
Canada,Ontario,,"$1,435.00",$159.00,FURNITURE,SOFA,1997,1,Feb,FEB97
Canada,Ontario,,$690.00,"$1,136.00",FURNITURE,SOFA,1997,1,Mar,MAR97
Canada,Ontario,,"$1,554.00",$687.00,FURNITURE,SOFA,1997,2,Apr,APR97
Canada,Ontario,,$618.00,$155.00,FURNITURE,SOFA,1997,2,May,MAY97
Canada,Ontario,,$848.00,$605.00,FURNITURE,SOFA,1997,2,Jun,JUN97
Canada,Ontario,,$892.00,$935.00,FURNITURE,SOFA,1997,3,Jul,JUL97
Canada,Ontario,,"$1,481.00",$397.00,FURNITURE,SOFA,1997,3,Aug,AUG97
Canada,Ontario,,"$1,505.00","$1,149.00",FURNITURE,SOFA,1997,3,Sep,SEP97
Canada,Ontario,,$430.00,"$1,396.00",FURNITURE,SOFA,1997,4,Oct,OCT97
Canada,Ontario,,"$1,328.00",$412.00,FURNITURE,SOFA,1997,4,Nov,NOV97
Canada,Ontario,,"$1,533.00","$1,530.00",FURNITURE,SOFA,1997,4,Dec,DEC97
Canada,Ontario,,$208.00,"$1,558.00",FURNITURE,BED,1997,1,Jan,JAN97
Canada,Ontario,,$410.00,$566.00,FURNITURE,BED,1997,1,Feb,FEB97
Canada,Ontario,,$707.00,"$1,346.00",FURNITURE,BED,1997,1,Mar,MAR97
Canada,Ontario,,$499.00,$61.00,FURNITURE,BED,1997,2,Apr,APR97
Canada,Ontario,,"$1,469.00",$132.00,FURNITURE,BED,1997,2,May,MAY97
Canada,Ontario,,$409.00,"$1,460.00",FURNITURE,BED,1997,2,Jun,JUN97
Canada,Ontario,,"$1,311.00",$70.00,FURNITURE,BED,1997,3,Jul,JUL97
Canada,Ontario,,$183.00,"$1,076.00",FURNITURE,BED,1997,3,Aug,AUG97
Canada,Ontario,,"$1,289.00",$826.00,FURNITURE,BED,1997,3,Sep,SEP97
Canada,Ontario,,"$1,353.00",$723.00,FURNITURE,BED,1997,4,Oct,OCT97
Canada,Ontario,,$870.00,$996.00,FURNITURE,BED,1997,4,Nov,NOV97
Canada,Ontario,,$189.00,$343.00,FURNITURE,BED,1997,4,Dec,DEC97
Canada,Ontario,,$38.00,$886.00,OFFICE,CHAIR,1997,1,Jan,JAN97
Canada,Ontario,,"$1,221.00",$272.00,OFFICE,CHAIR,1997,1,Feb,FEB97
Canada,Ontario,,"$1,326.00","$1,371.00",OFFICE,CHAIR,1997,1,Mar,MAR97
Canada,Ontario,,$661.00,"$1,365.00",OFFICE,CHAIR,1997,2,Apr,APR97
Canada,Ontario,,$649.00,$832.00,OFFICE,CHAIR,1997,2,May,MAY97
Canada,Ontario,,$213.00,$135.00,OFFICE,CHAIR,1997,2,Jun,JUN97
Canada,Ontario,,"$1,024.00","$1,078.00",OFFICE,CHAIR,1997,3,Jul,JUL97
Canada,Ontario,,$81.00,$808.00,OFFICE,CHAIR,1997,3,Aug,AUG97
Canada,Ontario,,"$1,096.00","$1,385.00",OFFICE,CHAIR,1997,3,Sep,SEP97
Canada,Ontario,,$287.00,$299.00,OFFICE,CHAIR,1997,4,Oct,OCT97
Canada,Ontario,,$474.00,$359.00,OFFICE,CHAIR,1997,4,Nov,NOV97
Canada,Ontario,,$873.00,$214.00,OFFICE,CHAIR,1997,4,Dec,DEC97
Canada,Ontario,,"$1,489.00",$287.00,OFFICE,DESK,1997,1,Jan,JAN97
Canada,Ontario,,$456.00,$660.00,OFFICE,DESK,1997,1,Feb,FEB97
Canada,Ontario,,"$1,240.00","$1,573.00",OFFICE,DESK,1997,1,Mar,MAR97
Canada,Ontario,,"$1,049.00","$1,234.00",OFFICE,DESK,1997,2,Apr,APR97
Canada,Ontario,,$825.00,$232.00,OFFICE,DESK,1997,2,May,MAY97
Canada,Ontario,,$208.00,$106.00,OFFICE,DESK,1997,2,Jun,JUN97
Canada,Ontario,,$79.00,"$1,128.00",OFFICE,DESK,1997,3,Jul,JUL97
Canada,Ontario,,$834.00,$134.00,OFFICE,DESK,1997,3,Aug,AUG97
Canada,Ontario,,$826.00,"$1,119.00",OFFICE,DESK,1997,3,Sep,SEP97
Canada,Ontario,,$718.00,$58.00,OFFICE,DESK,1997,4,Oct,OCT97
Canada,Ontario,,"$1,333.00",$249.00,OFFICE,DESK,1997,4,Nov,NOV97
Canada,Ontario,,"$1,128.00","$1,094.00",OFFICE,DESK,1997,4,Dec,DEC97
Canada,Ontario,,"$1,151.00",$928.00,FURNITURE,SOFA,1997,1,Jan,JAN97
Canada,Ontario,,"$1,561.00","$1,546.00",FURNITURE,SOFA,1997,1,Feb,FEB97
Canada,Ontario,,$601.00,$343.00,FURNITURE,SOFA,1997,1,Mar,MAR97
Canada,Ontario,,$490.00,"$1,389.00",FURNITURE,SOFA,1997,2,Apr,APR97
Canada,Ontario,,"$1,077.00","$1,453.00",FURNITURE,SOFA,1997,2,May,MAY97
Canada,Ontario,,$714.00,$966.00,FURNITURE,SOFA,1997,2,Jun,JUN97
Canada,Ontario,,$754.00,"$1,593.00",FURNITURE,SOFA,1997,3,Jul,JUL97
Canada,Ontario,,$464.00,"$1,222.00",FURNITURE,SOFA,1997,3,Aug,AUG97
Canada,Ontario,,"$1,199.00","$1,137.00",FURNITURE,SOFA,1997,3,Sep,SEP97
Canada,Ontario,,"$1,418.00",$904.00,FURNITURE,SOFA,1997,4,Oct,OCT97
Canada,Ontario,,$569.00,"$1,138.00",FURNITURE,SOFA,1997,4,Nov,NOV97
Canada,Ontario,,"$1,182.00",$969.00,FURNITURE,SOFA,1997,4,Dec,DEC97
Canada,Ontario,,$218.00,"$1,041.00",FURNITURE,BED,1997,1,Jan,JAN97
Canada,Ontario,,"$1,039.00",$835.00,FURNITURE,BED,1997,1,Feb,FEB97
Canada,Ontario,,$177.00,"$1,113.00",FURNITURE,BED,1997,1,Mar,MAR97
Canada,Ontario,,$354.00,$646.00,FURNITURE,BED,1997,2,Apr,APR97
Canada,Ontario,,"$1,368.00","$1,301.00",FURNITURE,BED,1997,2,May,MAY97
Canada,Ontario,,"$1,200.00",$575.00,FURNITURE,BED,1997,2,Jun,JUN97
Canada,Ontario,,$748.00,$135.00,FURNITURE,BED,1997,3,Jul,JUL97
Canada,Ontario,,"$1,212.00",$852.00,FURNITURE,BED,1997,3,Aug,AUG97
Canada,Ontario,,$438.00,"$1,421.00",FURNITURE,BED,1997,3,Sep,SEP97
Canada,Ontario,,"$1,470.00",$658.00,FURNITURE,BED,1997,4,Oct,OCT97
Canada,Ontario,,"$1,423.00",$535.00,FURNITURE,BED,1997,4,Nov,NOV97
Canada,Ontario,,$147.00,$864.00,FURNITURE,BED,1997,4,Dec,DEC97
Canada,Ontario,,$668.00,$606.00,OFFICE,CHAIR,1997,1,Jan,JAN97
Canada,Ontario,,$279.00,$992.00,OFFICE,CHAIR,1997,1,Feb,FEB97
Canada,Ontario,,$809.00,"$1,010.00",OFFICE,CHAIR,1997,1,Mar,MAR97
Canada,Ontario,,$868.00,"$1,240.00",OFFICE,CHAIR,1997,2,Apr,APR97
Canada,Ontario,,$286.00,$204.00,OFFICE,CHAIR,1997,2,May,MAY97
Canada,Ontario,,"$1,175.00",$35.00,OFFICE,CHAIR,1997,2,Jun,JUN97
Canada,Ontario,,$7.00,$29.00,OFFICE,CHAIR,1997,3,Jul,JUL97
Canada,Ontario,,"$1,222.00","$1,504.00",OFFICE,CHAIR,1997,3,Aug,AUG97
Canada,Ontario,,$605.00,$644.00,OFFICE,CHAIR,1997,3,Sep,SEP97
Canada,Ontario,,$204.00,"$1,495.00",OFFICE,CHAIR,1997,4,Oct,OCT97
Canada,Ontario,,"$1,159.00",$995.00,OFFICE,CHAIR,1997,4,Nov,NOV97
Canada,Ontario,,$267.00,$322.00,OFFICE,CHAIR,1997,4,Dec,DEC97
Canada,Ontario,,"$1,040.00","$1,545.00",OFFICE,DESK,1997,1,Jan,JAN97
Canada,Ontario,,$958.00,"$1,422.00",OFFICE,DESK,1997,1,Feb,FEB97
Canada,Ontario,,$732.00,$684.00,OFFICE,DESK,1997,1,Mar,MAR97
Canada,Ontario,,"$1,016.00","$1,522.00",OFFICE,DESK,1997,2,Apr,APR97
Canada,Ontario,,$836.00,$515.00,OFFICE,DESK,1997,2,May,MAY97
Canada,Ontario,,"$1,323.00",$267.00,OFFICE,DESK,1997,2,Jun,JUN97
Canada,Ontario,,"$1,182.00","$1,499.00",OFFICE,DESK,1997,3,Jul,JUL97
Canada,Ontario,,"$1,205.00","$1,280.00",OFFICE,DESK,1997,3,Aug,AUG97
Canada,Ontario,,$437.00,$192.00,OFFICE,DESK,1997,3,Sep,SEP97
Canada,Ontario,,$770.00,"$1,567.00",OFFICE,DESK,1997,4,Oct,OCT97
Canada,Ontario,,"$1,290.00","$1,482.00",OFFICE,DESK,1997,4,Nov,NOV97
Canada,Ontario,,$779.00,"$1,007.00",OFFICE,DESK,1997,4,Dec,DEC97
Canada,Ontario,,$473.00,$35.00,FURNITURE,SOFA,1998,1,Jan,JAN98
Canada,Ontario,,"$1,097.00",$374.00,FURNITURE,SOFA,1998,1,Feb,FEB98
Canada,Ontario,,$661.00,$685.00,FURNITURE,SOFA,1998,1,Mar,MAR98
Canada,Ontario,,$199.00,$761.00,FURNITURE,SOFA,1998,2,Apr,APR98
Canada,Ontario,,$131.00,$177.00,FURNITURE,SOFA,1998,2,May,MAY98
Canada,Ontario,,$514.00,"$1,669.00",FURNITURE,SOFA,1998,2,Jun,JUN98
Canada,Ontario,,$50.00,$886.00,FURNITURE,SOFA,1998,3,Jul,JUL98
Canada,Ontario,,$413.00,"$1,507.00",FURNITURE,SOFA,1998,3,Aug,AUG98
Canada,Ontario,,"$1,040.00","$1,620.00",FURNITURE,SOFA,1998,3,Sep,SEP98
Canada,Ontario,,$574.00,"$1,618.00",FURNITURE,SOFA,1998,4,Oct,OCT98
Canada,Ontario,,"$1,216.00",$414.00,FURNITURE,SOFA,1998,4,Nov,NOV98
Canada,Ontario,,"$1,058.00",$917.00,FURNITURE,SOFA,1998,4,Dec,DEC98
Canada,Ontario,,$245.00,$650.00,FURNITURE,BED,1998,1,Jan,JAN98
Canada,Ontario,,$330.00,$342.00,FURNITURE,BED,1998,1,Feb,FEB98
Canada,Ontario,,$812.00,"$1,411.00",FURNITURE,BED,1998,1,Mar,MAR98
Canada,Ontario,,$424.00,$998.00,FURNITURE,BED,1998,2,Apr,APR98
Canada,Ontario,,$269.00,$501.00,FURNITURE,BED,1998,2,May,MAY98
Canada,Ontario,,$290.00,$444.00,FURNITURE,BED,1998,2,Jun,JUN98
Canada,Ontario,,"$1,491.00",$860.00,FURNITURE,BED,1998,3,Jul,JUL98
Canada,Ontario,,$121.00,"$1,522.00",FURNITURE,BED,1998,3,Aug,AUG98
Canada,Ontario,,$518.00,"$1,304.00",FURNITURE,BED,1998,3,Sep,SEP98
Canada,Ontario,,$175.00,$626.00,FURNITURE,BED,1998,4,Oct,OCT98
Canada,Ontario,,"$1,289.00",$272.00,FURNITURE,BED,1998,4,Nov,NOV98
Canada,Ontario,,$464.00,$977.00,FURNITURE,BED,1998,4,Dec,DEC98
Canada,Ontario,,"$1,005.00","$1,267.00",OFFICE,CHAIR,1998,1,Jan,JAN98
Canada,Ontario,,"$1,249.00",$393.00,OFFICE,CHAIR,1998,1,Feb,FEB98
Canada,Ontario,,$293.00,$35.00,OFFICE,CHAIR,1998,1,Mar,MAR98
Canada,Ontario,,$53.00,"$1,368.00",OFFICE,CHAIR,1998,2,Apr,APR98
Canada,Ontario,,"$1,405.00","$1,379.00",OFFICE,CHAIR,1998,2,May,MAY98
Canada,Ontario,,"$1,288.00",$595.00,OFFICE,CHAIR,1998,2,Jun,JUN98
Canada,Ontario,,$550.00,$9.00,OFFICE,CHAIR,1998,3,Jul,JUL98
Canada,Ontario,,"$1,210.00","$1,378.00",OFFICE,CHAIR,1998,3,Aug,AUG98
Canada,Ontario,,"$1,189.00",$380.00,OFFICE,CHAIR,1998,3,Sep,SEP98
Canada,Ontario,,"$1,360.00",$327.00,OFFICE,CHAIR,1998,4,Oct,OCT98
Canada,Ontario,,$404.00,$112.00,OFFICE,CHAIR,1998,4,Nov,NOV98
Canada,Ontario,,$112.00,$122.00,OFFICE,CHAIR,1998,4,Dec,DEC98
Canada,Ontario,,"$1,043.00","$1,178.00",OFFICE,DESK,1998,1,Jan,JAN98
Canada,Ontario,,$173.00,$78.00,OFFICE,DESK,1998,1,Feb,FEB98
Canada,Ontario,,$205.00,$559.00,OFFICE,DESK,1998,1,Mar,MAR98
Canada,Ontario,,$802.00,"$1,585.00",OFFICE,DESK,1998,2,Apr,APR98
Canada,Ontario,,$729.00,"$1,342.00",OFFICE,DESK,1998,2,May,MAY98
Canada,Ontario,,$814.00,$676.00,OFFICE,DESK,1998,2,Jun,JUN98
Canada,Ontario,,$789.00,"$1,196.00",OFFICE,DESK,1998,3,Jul,JUL98
Canada,Ontario,,"$1,225.00",$772.00,OFFICE,DESK,1998,3,Aug,AUG98
Canada,Ontario,,$35.00,$639.00,OFFICE,DESK,1998,3,Sep,SEP98
Canada,Ontario,,"$1,453.00",$1.00,OFFICE,DESK,1998,4,Oct,OCT98
Canada,Ontario,,$885.00,$195.00,OFFICE,DESK,1998,4,Nov,NOV98
Canada,Ontario,,$35.00,$426.00,OFFICE,DESK,1998,4,Dec,DEC98
Canada,Ontario,,$330.00,$108.00,FURNITURE,SOFA,1998,1,Jan,JAN98
Canada,Ontario,,"$1,343.00","$1,446.00",FURNITURE,SOFA,1998,1,Feb,FEB98
Canada,Ontario,,$623.00,$955.00,FURNITURE,SOFA,1998,1,Mar,MAR98
Canada,Ontario,,$712.00,$585.00,FURNITURE,SOFA,1998,2,Apr,APR98
Canada,Ontario,,"$1,231.00","$1,274.00",FURNITURE,SOFA,1998,2,May,MAY98
Canada,Ontario,,"$1,262.00",$920.00,FURNITURE,SOFA,1998,2,Jun,JUN98
Canada,Ontario,,$955.00,$984.00,FURNITURE,SOFA,1998,3,Jul,JUL98
Canada,Ontario,,$142.00,$132.00,FURNITURE,SOFA,1998,3,Aug,AUG98
Canada,Ontario,,"$1,187.00",$468.00,FURNITURE,SOFA,1998,3,Sep,SEP98
Canada,Ontario,,"$1,208.00",$628.00,FURNITURE,SOFA,1998,4,Oct,OCT98
Canada,Ontario,,$641.00,$746.00,FURNITURE,SOFA,1998,4,Nov,NOV98
Canada,Ontario,,"$1,372.00",$200.00,FURNITURE,SOFA,1998,4,Dec,DEC98
Canada,Ontario,,"$1,420.00",$531.00,FURNITURE,BED,1998,1,Jan,JAN98
